Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-14 09:30:00-04:00,204.24000549316406,209.08999633789062,204.02999877929688,208.8699951171875,7657333,0.0,0
2020-09-14 10:30:00-04:00,208.86000061035156,209.1999969482422,207.66000366210938,208.11459350585938,3205240,0.0,0
2020-09-14 11:30:00-04:00,208.13999938964844,208.77999877929688,207.08009338378906,207.47900390625,2190060,0.0,0
2020-09-14 12:30:00-04:00,207.49000549316406,207.67979431152344,205.44000244140625,206.11000061035156,2362074,0.0,0
2020-09-14 13:30:00-04:00,206.10000610351562,206.38499450683594,205.0399932861328,205.64999389648438,2474438,0.0,0
2020-09-14 14:30:00-04:00,205.66000366210938,206.2100067138672,204.8000030517578,205.9600067138672,3153770,0.0,0
2020-09-14 15:30:00-04:00,205.97999572753906,207.02999877929688,205.14999389648438,205.34579467773438,3772622,0.0,0
2020-09-15 09:30:00-04:00,208.4199981689453,209.77999877929688,207.52000427246094,208.0800018310547,5483831,0.0,0
2020-09-15 10:30:00-04:00,208.11990356445312,208.3000030517578,206.92999267578125,208.24000549316406,2283678,0.0,0
2020-09-15 11:30:00-04:00,208.22999572753906,209.22000122070312,208.2100067138672,208.92999267578125,2030900,0.0,0
2020-09-15 12:30:00-04:00,208.89999389648438,209.19000244140625,208.38999938964844,208.9499969482422,1407481,0.0,0
2020-09-15 13:30:00-04:00,208.97000122070312,209.32000732421875,208.25,208.72000122070312,1450402,0.0,0
2020-09-15 14:30:00-04:00,208.72000122070312,208.72000122070312,207.30999755859375,208.02000427246094,2161990,0.0,0
2020-09-15 15:30:00-04:00,208.00999450683594,208.9499969482422,207.16000366210938,208.85000610351562,2482011,0.0,0
2020-09-16 09:30:00-04:00,210.6199951171875,210.64999389648438,207.3000030517578,207.82789611816406,5176788,0.0,0
2020-09-16 10:30:00-04:00,207.8249969482422,209.2100067138672,206.77999877929688,208.55999755859375,3119622,0.0,0
2020-09-16 11:30:00-04:00,208.58999633789062,208.9199981689453,207.77999877929688,208.0500030517578,1677804,0.0,0
2020-09-16 12:30:00-04:00,208.0399932861328,208.11000061035156,206.8699951171875,207.04550170898438,1468454,0.0,0
2020-09-16 13:30:00-04:00,207.02999877929688,209.2100067138672,206.47000122070312,208.25,2561352,0.0,0
2020-09-16 14:30:00-04:00,208.25999450683594,208.9499969482422,205.5,205.85000610351562,3691632,0.0,0
2020-09-16 15:30:00-04:00,205.83999633789062,206.4499969482422,204.63999938964844,204.92999267578125,4330680,0.0,0
2020-09-17 09:30:00-04:00,200.0500030517578,204.1649932861328,200.0,202.41000366210938,8793025,0.0,0
2020-09-17 10:30:00-04:00,202.42999267578125,204.19000244140625,201.85000610351562,203.22999572753906,3264516,0.0,0
2020-09-17 11:30:00-04:00,203.1999969482422,203.50990295410156,200.0800018310547,200.82000732421875,3981356,0.0,0
2020-09-17 12:30:00-04:00,200.77999877929688,201.94000244140625,199.9600067138672,201.88999938964844,3922455,0.0,0
2020-09-17 13:30:00-04:00,201.88999938964844,202.72000122070312,201.1199951171875,201.13999938964844,2453052,0.0,0
2020-09-17 14:30:00-04:00,201.10000610351562,202.4199981689453,200.5800018310547,200.85000610351562,3288115,0.0,0
2020-09-17 15:30:00-04:00,200.80999755859375,203.17999267578125,200.72000122070312,202.9600067138672,2967486,0.0,0
2020-09-18 09:30:00-04:00,202.8000030517578,203.64999389648438,201.60000610351562,201.92999267578125,12678126,0.0,0
2020-09-18 10:30:00-04:00,201.94940185546875,202.0399932861328,199.60000610351562,200.10000610351562,5342878,0.0,0
2020-09-18 11:30:00-04:00,200.1199951171875,200.49000549316406,198.75999450683594,198.92999267578125,5184410,0.0,0
2020-09-18 12:30:00-04:00,198.9499969482422,199.05499267578125,197.00999450683594,197.00999450683594,5273001,0.0,0
2020-09-18 13:30:00-04:00,197.02000427246094,199.02000427246094,196.25,198.74000549316406,4698573,0.0,0
2020-09-18 14:30:00-04:00,198.7364044189453,200.32000732421875,198.1199951171875,200.27999877929688,3998903,0.0,0
2020-09-18 15:30:00-04:00,200.27000427246094,200.63999938964844,199.60000610351562,200.3000030517578,4940553,0.0,0
2020-09-21 09:30:00-04:00,197.19000244140625,198.75,196.5,197.17999267578125,9433150,0.0,0
2020-09-21 10:30:00-04:00,197.14999389648438,198.83999633789062,196.3800048828125,197.375,5350296,0.0,0
2020-09-21 11:30:00-04:00,197.36000061035156,200.00999450683594,196.88999938964844,199.9499969482422,3912604,0.0,0
2020-09-21 12:30:00-04:00,199.9600067138672,200.47999572753906,198.97000122070312,200.22000122070312,3065753,0.0,0
2020-09-21 13:30:00-04:00,200.2303924560547,201.27999877929688,199.24000549316406,199.52999877929688,3531299,0.0,0
2020-09-21 14:30:00-04:00,199.52999877929688,201.10000610351562,198.5500030517578,200.93209838867188,4426427,0.0,0
2020-09-21 15:30:00-04:00,200.9499969482422,202.7100067138672,200.35000610351562,202.58999633789062,4340994,0.0,0
2020-09-22 09:30:00-04:00,205.05999755859375,205.4199981689453,202.0749969482422,204.25,7423465,0.0,0
2020-09-22 10:30:00-04:00,204.25,204.50999450683594,202.42999267578125,203.3699951171875,3526951,0.0,0
2020-09-22 11:30:00-04:00,203.39999389648438,204.97999572753906,202.86000061035156,204.8300018310547,2748390,0.0,0
2020-09-22 12:30:00-04:00,204.82000732421875,205.32000732421875,203.8699951171875,205.2899932861328,2412580,0.0,0
2020-09-22 13:30:00-04:00,205.2949981689453,206.85000610351562,205.0,206.5800018310547,5254110,0.0,0
2020-09-22 14:30:00-04:00,206.5800018310547,207.22000122070312,205.50999450683594,207.05999755859375,2982736,0.0,0
2020-09-22 15:30:00-04:00,207.05499267578125,208.10000610351562,206.7100067138672,207.3800048828125,4526728,0.0,0
2020-09-23 09:30:00-04:00,207.89999389648438,208.10000610351562,204.64999389648438,205.27999877929688,5745016,0.0,0
2020-09-23 10:30:00-04:00,205.2899932861328,205.6999969482422,204.33999633789062,204.75,2923610,0.0,0
2020-09-23 11:30:00-04:00,204.74000549316406,205.1699981689453,203.6999969482422,204.25999450683594,2653956,0.0,0
2020-09-23 12:30:00-04:00,204.22999572753906,204.9698944091797,204.02099609375,204.16000366210938,1784796,0.0,0
2020-09-23 13:30:00-04:00,204.16000366210938,204.4199981689453,202.1300048828125,202.30999755859375,3130953,0.0,0
2020-09-23 14:30:00-04:00,202.2899932861328,202.74000549316406,200.57000732421875,201.52999877929688,4366250,0.0,0
2020-09-23 15:30:00-04:00,201.5500030517578,201.97999572753906,200.02999877929688,200.77999877929688,4685428,0.0,0
2020-09-24 09:30:00-04:00,199.85000610351562,204.30499267578125,199.1999969482422,202.89999389648438,7809148,0.0,0
2020-09-24 10:30:00-04:00,202.89999389648438,204.56759643554688,201.6300048828125,204.1313018798828,4658305,0.0,0
2020-09-24 11:30:00-04:00,204.1199951171875,205.57000732421875,204.02999877929688,204.76910400390625,3255033,0.0,0
2020-09-24 12:30:00-04:00,204.8000030517578,205.5050048828125,203.99000549316406,205.36439514160156,2536353,0.0,0
2020-09-24 13:30:00-04:00,205.3800048828125,205.5050048828125,203.07000732421875,203.27999877929688,2941364,0.0,0
2020-09-24 14:30:00-04:00,203.2899932861328,204.57980346679688,201.82000732421875,202.1699981689453,3423605,0.0,0
2020-09-24 15:30:00-04:00,202.19000244140625,203.84979248046875,201.80999755859375,203.17999267578125,3046728,0.0,0
2020-09-25 09:30:00-04:00,203.5500030517578,205.17999267578125,202.5399932861328,205.0399932861328,5455488,0.0,0
2020-09-25 10:30:00-04:00,205.02639770507812,207.08999633789062,204.8000030517578,206.55999755859375,3810432,0.0,0
2020-09-25 11:30:00-04:00,206.55999755859375,206.99000549316406,205.49099731445312,206.33009338378906,2969522,0.0,0
2020-09-25 12:30:00-04:00,206.3800048828125,207.05999755859375,206.0,206.39999389648438,2074953,0.0,0
2020-09-25 13:30:00-04:00,206.39999389648438,207.72799682617188,206.375,207.35000610351562,2731080,0.0,0
2020-09-25 14:30:00-04:00,207.33999633789062,209.0399932861328,207.0399932861328,208.44000244140625,3835159,0.0,0
2020-09-25 15:30:00-04:00,208.42999267578125,208.5399932861328,207.63999938964844,207.77999877929688,3897366,0.0,0
2020-09-28 09:30:00-04:00,210.8800048828125,212.57000732421875,209.16000366210938,209.72000122070312,7872417,0.0,0
2020-09-28 10:30:00-04:00,209.72000122070312,209.72999572753906,208.05999755859375,209.60000610351562,3911126,0.0,0
2020-09-28 11:30:00-04:00,209.60499572753906,209.92999267578125,208.3000030517578,208.64500427246094,2281108,0.0,0
2020-09-28 12:30:00-04:00,208.63499450683594,209.57000732421875,208.44000244140625,209.36830139160156,2430939,0.0,0
2020-09-28 13:30:00-04:00,209.3699951171875,209.6999969482422,209.02999877929688,209.27999877929688,2834854,0.0,0
2020-09-28 14:30:00-04:00,209.27000427246094,209.58999633789062,209.11000061035156,209.38999938964844,3248889,0.0,0
2020-09-28 15:30:00-04:00,209.39999389648438,209.74000549316406,208.7758026123047,209.66000366210938,4783551,0.0,0
2020-09-29 09:30:00-04:00,209.35000610351562,210.07000732421875,208.10000610351562,209.19000244140625,5141810,0.0,0
2020-09-29 10:30:00-04:00,209.2100067138672,209.32000732421875,208.24000549316406,208.64999389648438,2771045,0.0,0
2020-09-29 11:30:00-04:00,208.64999389648438,208.88999938964844,207.63949584960938,207.88999938964844,2832536,0.0,0
2020-09-29 12:30:00-04:00,207.89999389648438,208.25999450683594,206.80999755859375,207.38209533691406,2461570,0.0,0
2020-09-29 13:30:00-04:00,207.38499450683594,208.2899932861328,207.24000549316406,207.67999267578125,2023453,0.0,0
2020-09-29 14:30:00-04:00,207.6811981201172,208.24000549316406,207.11000061035156,207.27000427246094,2229448,0.0,0
2020-09-29 15:30:00-04:00,207.27000427246094,207.83999633789062,207.00999450683594,207.16000366210938,3246930,0.0,0
2020-09-30 09:30:00-04:00,207.72999572753906,209.7899932861328,206.5399932861328,209.19000244140625,5414922,0.0,0
2020-09-30 10:30:00-04:00,209.17999267578125,211.3800048828125,208.8426971435547,211.27000427246094,3251016,0.0,0
2020-09-30 11:30:00-04:00,211.27000427246094,211.83999633789062,210.82000732421875,211.8000030517578,3038286,0.0,0
2020-09-30 12:30:00-04:00,211.80999755859375,211.97999572753906,209.9499969482422,210.10000610351562,2397168,0.0,0
2020-09-30 13:30:00-04:00,210.10000610351562,211.9600067138672,210.02999877929688,211.1699981689453,3358280,0.0,0
2020-09-30 14:30:00-04:00,211.13999938964844,211.13999938964844,208.52999877929688,209.42999267578125,4086251,0.0,0
2020-09-30 15:30:00-04:00,209.41000366210938,211.2949981689453,208.94000244140625,210.3300018310547,4218255,0.0,0
2020-10-01 09:30:00-04:00,213.49000549316406,213.99000549316406,211.9600067138672,212.38999938964844,6012698,0.0,0
2020-10-01 10:30:00-04:00,212.38999938964844,212.99000549316406,211.32000732421875,212.58999633789062,2999584,0.0,0
2020-10-01 11:30:00-04:00,212.60000610351562,213.1199951171875,211.8300018310547,211.99000549316406,2275082,0.0,0
2020-10-01 12:30:00-04:00,211.99000549316406,212.49000549316406,211.72999572753906,212.08999633789062,1925433,0.0,0
2020-10-01 13:30:00-04:00,212.0850067138672,212.99000549316406,211.60000610351562,212.4199981689453,2836393,0.0,0
2020-10-01 14:30:00-04:00,212.41000366210938,213.5500030517578,212.35000610351562,212.5050048828125,2512016,0.0,0
2020-10-01 15:30:00-04:00,212.50999450683594,212.9250030517578,211.97000122070312,212.4600067138672,2424003,0.0,0
2020-10-02 09:30:00-04:00,208.0,210.99000549316406,207.99000549316406,210.58999633789062,6766464,0.0,0
2020-10-02 10:30:00-04:00,210.57000732421875,210.57000732421875,208.35000610351562,208.42999267578125,3446914,0.0,0
2020-10-02 11:30:00-04:00,208.4199981689453,208.4199981689453,205.5399932861328,207.64999389648438,5986975,0.0,0
2020-10-02 12:30:00-04:00,207.64999389648438,208.02000427246094,206.47000122070312,207.57000732421875,3219125,0.0,0
2020-10-02 13:30:00-04:00,207.55999755859375,208.2626953125,206.58999633789062,207.8300018310547,2662164,0.0,0
2020-10-02 14:30:00-04:00,207.8300018310547,208.0800018310547,206.75999450683594,207.08999633789062,3037937,0.0,0
2020-10-02 15:30:00-04:00,207.11000061035156,207.8300018310547,206.0399932861328,206.17999267578125,3483941,0.0,0
2020-10-05 09:30:00-04:00,207.22000122070312,209.11000061035156,206.97999572753906,208.66110229492188,4451375,0.0,0
2020-10-05 10:30:00-04:00,208.66009521484375,209.25,208.51100158691406,209.0749969482422,2578595,0.0,0
2020-10-05 11:30:00-04:00,209.0800018310547,209.22999572753906,208.32000732421875,209.19000244140625,1910406,0.0,0
2020-10-05 12:30:00-04:00,209.1999969482422,209.44000244140625,208.94000244140625,208.97999572753906,1201903,0.0,0
2020-10-05 13:30:00-04:00,208.98500061035156,209.0178985595703,208.33999633789062,208.4499969482422,1570848,0.0,0
2020-10-05 14:30:00-04:00,208.4600067138672,210.2899932861328,208.4600067138672,210.22999572753906,2579168,0.0,0
2020-10-05 15:30:00-04:00,210.23989868164062,210.41000366210938,209.77000427246094,210.3699951171875,2829148,0.0,0
2020-10-06 09:30:00-04:00,208.82000732421875,210.14999389648438,208.44000244140625,209.93499755859375,4885419,0.0,0
2020-10-06 10:30:00-04:00,209.9600067138672,209.99000549316406,207.50100708007812,207.8800048828125,3223177,0.0,0
2020-10-06 11:30:00-04:00,207.8800048828125,208.36000061035156,207.19000244140625,208.01499938964844,2247937,0.0,0
2020-10-06 12:30:00-04:00,208.02000427246094,208.42999267578125,207.6699981689453,208.27999877929688,1583664,0.0,0
2020-10-06 13:30:00-04:00,208.27999877929688,208.8699951171875,208.0850067138672,208.66000366210938,2046302,0.0,0
2020-10-06 14:30:00-04:00,208.66000366210938,209.77000427246094,204.82000732421875,206.61000061035156,6653808,0.0,0
2020-10-06 15:30:00-04:00,206.58999633789062,206.94000244140625,205.02999877929688,205.91000366210938,4019871,0.0,0
2020-10-07 09:30:00-04:00,207.05999755859375,208.17990112304688,206.72000122070312,206.8800048828125,4774796,0.0,0
2020-10-07 10:30:00-04:00,206.88999938964844,208.25999450683594,206.74000549316406,208.17999267578125,2600604,0.0,0
2020-10-07 11:30:00-04:00,208.1999969482422,208.52000427246094,207.30999755859375,207.85499572753906,2163321,0.0,0
2020-10-07 12:30:00-04:00,207.85000610351562,209.7100067138672,207.85000610351562,209.4199981689453,2186089,0.0,0
2020-10-07 13:30:00-04:00,209.41000366210938,210.11000061035156,209.17010498046875,209.88999938964844,2129472,0.0,0
2020-10-07 14:30:00-04:00,209.8914031982422,209.92349243164062,209.3300018310547,209.55999755859375,2376568,0.0,0
2020-10-07 15:30:00-04:00,209.55999755859375,210.0,209.1300048828125,209.80999755859375,3489230,0.0,0
2020-10-08 09:30:00-04:00,210.50999450683594,210.8699951171875,208.32000732421875,208.75990295410156,4500838,0.0,0
2020-10-08 10:30:00-04:00,208.75999450683594,210.50999450683594,208.75,210.17999267578125,3181430,0.0,0
2020-10-08 11:30:00-04:00,210.1699981689453,211.17840576171875,209.75,210.75999450683594,2454386,0.0,0
2020-10-08 12:30:00-04:00,210.7449951171875,211.19000244140625,210.0800018310547,210.19000244140625,1478844,0.0,0
2020-10-08 13:30:00-04:00,210.1699981689453,210.52000427246094,209.8000030517578,210.22999572753906,1620040,0.0,0
2020-10-08 14:30:00-04:00,210.25999450683594,210.6300048828125,209.80999755859375,210.15499877929688,1957420,0.0,0
2020-10-08 15:30:00-04:00,210.16000366210938,210.6699981689453,209.8000030517578,210.6300048828125,2272879,0.0,0
2020-10-09 09:30:00-04:00,211.22999572753906,213.6300048828125,211.22999572753906,213.61500549316406,5067280,0.0,0
2020-10-09 10:30:00-04:00,213.6020965576172,213.97999572753906,213.27000427246094,213.9779052734375,2910388,0.0,0
2020-10-09 11:30:00-04:00,213.97500610351562,214.75999450683594,213.66000366210938,214.33999633789062,3726420,0.0,0
2020-10-09 12:30:00-04:00,214.3300018310547,215.4499969482422,214.32000732421875,214.6300048828125,3159067,0.0,0
2020-10-09 13:30:00-04:00,214.63999938964844,215.4499969482422,214.3800048828125,214.61669921875,2812802,0.0,0
2020-10-09 14:30:00-04:00,214.6199951171875,215.47999572753906,214.35000610351562,215.4499969482422,2214262,0.0,0
2020-10-09 15:30:00-04:00,215.44000244140625,215.86000061035156,215.02999877929688,215.80999755859375,3348748,0.0,0
2020-10-12 09:30:00-04:00,218.7899932861328,220.24000549316406,216.80999755859375,218.22000122070312,8082256,0.0,0
2020-10-12 10:30:00-04:00,218.2100067138672,220.25999450683594,218.0500030517578,219.9600067138672,3774180,0.0,0
2020-10-12 11:30:00-04:00,219.96499633789062,222.3800048828125,219.6999969482422,222.2100067138672,4792237,0.0,0
2020-10-12 12:30:00-04:00,222.1999969482422,223.49000549316406,222.02000427246094,223.4600067138672,4974679,0.0,0
2020-10-12 13:30:00-04:00,223.4600067138672,223.84730529785156,222.63999938964844,223.83799743652344,4328027,0.0,0
2020-10-12 14:30:00-04:00,223.8300018310547,223.86000061035156,222.1300048828125,222.53500366210938,4161912,0.0,0
2020-10-12 15:30:00-04:00,222.5399932861328,222.55999755859375,221.25,221.41000366210938,4127741,0.0,0
2020-10-13 09:30:00-04:00,222.72000122070312,222.9600067138672,220.42999267578125,221.80999755859375,6219704,0.0,0
2020-10-13 10:30:00-04:00,221.77999877929688,224.25,221.05999755859375,223.8000030517578,3559757,0.0,0
2020-10-13 11:30:00-04:00,223.80999755859375,224.64999389648438,222.62379455566406,223.35000610351562,2884579,0.0,0
2020-10-13 12:30:00-04:00,223.3531951904297,224.1199951171875,222.6699981689453,223.5,2584468,0.0,0
2020-10-13 13:30:00-04:00,223.52999877929688,223.92999267578125,222.6999969482422,222.8699951171875,2309148,0.0,0
2020-10-13 14:30:00-04:00,222.8699951171875,225.2100067138672,222.32000732421875,224.77999877929688,3426737,0.0,0
2020-10-13 15:30:00-04:00,224.7899932861328,224.9600067138672,222.75,222.8300018310547,3669001,0.0,0
2020-10-14 09:30:00-04:00,223.0,224.22000122070312,221.94000244140625,222.22500610351562,4626744,0.0,0
2020-10-14 10:30:00-04:00,222.22000122070312,223.24000549316406,221.9600067138672,222.19700622558594,2369069,0.0,0
2020-10-14 11:30:00-04:00,222.19000244140625,222.32000732421875,219.4199981689453,219.97999572753906,3260119,0.0,0
2020-10-14 12:30:00-04:00,219.9499969482422,220.39999389648438,219.5,219.5399932861328,2410934,0.0,0
2020-10-14 13:30:00-04:00,219.5449981689453,221.2100067138672,219.1300048828125,220.70199584960938,2537011,0.0,0
2020-10-14 14:30:00-04:00,220.72000122070312,221.92999267578125,220.27000427246094,221.32000732421875,2292763,0.0,0
2020-10-14 15:30:00-04:00,221.30999755859375,221.97000122070312,220.60000610351562,220.75999450683594,2783935,0.0,0
2020-10-15 09:30:00-04:00,216.8300018310547,219.2899932861328,216.8000030517578,217.17999267578125,5697978,0.0,0
2020-10-15 10:30:00-04:00,217.19000244140625,218.6199951171875,216.44500732421875,218.17999267578125,3249126,0.0,0
2020-10-15 11:30:00-04:00,218.19000244140625,218.82000732421875,217.4600067138672,217.61000061035156,1973493,0.0,0
2020-10-15 12:30:00-04:00,217.58999633789062,218.10000610351562,217.14999389648438,217.52000427246094,1548183,0.0,0
2020-10-15 13:30:00-04:00,217.50999450683594,219.3800048828125,217.50999450683594,219.2700958251953,1865182,0.0,0
2020-10-15 14:30:00-04:00,219.27000427246094,220.36000061035156,218.6699981689453,220.13999938964844,2382578,0.0,0
2020-10-15 15:30:00-04:00,220.1199951171875,220.35000610351562,219.49000549316406,219.66000366210938,2796991,0.0,0
2020-10-16 09:30:00-04:00,220.14999389648438,222.2899932861328,219.6699981689453,221.93499755859375,6160097,0.0,0
2020-10-16 10:30:00-04:00,221.9499969482422,222.14999389648438,219.86000061035156,220.1595001220703,2534084,0.0,0
2020-10-16 11:30:00-04:00,220.1649932861328,220.8300018310547,219.74000549316406,220.74000549316406,1890064,0.0,0
2020-10-16 12:30:00-04:00,220.72999572753906,221.08999633789062,219.77000427246094,220.77000427246094,2056012,0.0,0
2020-10-16 13:30:00-04:00,220.77000427246094,221.289794921875,220.50999450683594,221.24009704589844,1850167,0.0,0
2020-10-16 14:30:00-04:00,221.247802734375,222.02000427246094,220.52999877929688,221.02999877929688,3245957,0.0,0
2020-10-16 15:30:00-04:00,221.02999877929688,221.11000061035156,219.32000732421875,219.64999389648438,3991962,0.0,0
2020-10-19 09:30:00-04:00,220.4149932861328,222.3000030517578,219.6699981689453,220.2100067138672,4539030,0.0,0
2020-10-19 10:30:00-04:00,220.2100067138672,220.22000122070312,217.33999633789062,218.05999755859375,3242745,0.0,0
2020-10-19 11:30:00-04:00,218.05599975585938,218.8300018310547,217.1999969482422,217.64990234375,2247811,0.0,0
2020-10-19 12:30:00-04:00,217.6199951171875,218.47000122070312,217.5800018310547,217.8300018310547,1533231,0.0,0
2020-10-19 13:30:00-04:00,217.8300018310547,217.8878936767578,216.45799255371094,217.05999755859375,2122899,0.0,0
2020-10-19 14:30:00-04:00,217.0399932861328,217.0399932861328,213.72000122070312,214.25999450683594,5118123,0.0,0
2020-10-19 15:30:00-04:00,214.25,215.3800048828125,213.74000549316406,214.24000549316406,4099457,0.0,0
2020-10-20 09:30:00-04:00,214.89999389648438,217.3699951171875,214.82000732421875,216.0,3978184,0.0,0
2020-10-20 10:30:00-04:00,216.0050048828125,216.4499053955078,213.09010314941406,214.34019470214844,3605295,0.0,0
2020-10-20 11:30:00-04:00,214.33999633789062,215.4199981689453,213.95010375976562,214.85000610351562,2121381,0.0,0
2020-10-20 12:30:00-04:00,214.86000061035156,216.6300048828125,214.32000732421875,216.4499969482422,2629034,0.0,0
2020-10-20 13:30:00-04:00,216.4600067138672,217.08999633789062,215.00999450683594,216.2899932861328,2147347,0.0,0
2020-10-20 14:30:00-04:00,216.2899932861328,216.77000427246094,214.14999389648438,215.16000366210938,2501825,0.0,0
2020-10-20 15:30:00-04:00,215.1699981689453,215.80999755859375,214.47000122070312,214.55999755859375,2407018,0.0,0
2020-10-21 09:30:00-04:00,213.77000427246094,216.4600067138672,213.6699981689453,215.8000030517578,4900280,0.0,0
2020-10-21 10:30:00-04:00,215.7989959716797,215.92999267578125,213.69000244140625,214.47999572753906,2574358,0.0,0
2020-10-21 11:30:00-04:00,214.47999572753906,215.7178955078125,213.7899932861328,214.80999755859375,2562414,0.0,0
2020-10-21 12:30:00-04:00,214.80799865722656,215.2100067138672,213.7100067138672,215.08999633789062,1759386,0.0,0
2020-10-21 13:30:00-04:00,215.11000061035156,216.47000122070312,214.75,216.32000732421875,2070242,0.0,0
2020-10-21 14:30:00-04:00,216.3300018310547,216.9199981689453,216.00999450683594,216.5399932861328,2330030,0.0,0
2020-10-21 15:30:00-04:00,216.5399932861328,216.77000427246094,214.75999450683594,214.78500366210938,2665017,0.0,0
2020-10-22 09:30:00-04:00,213.92999267578125,216.05499267578125,212.66000366210938,213.1199951171875,4733562,0.0,0
2020-10-22 10:30:00-04:00,213.1300048828125,213.7550048828125,211.6999969482422,213.5189971923828,3256075,0.0,0
2020-10-22 11:30:00-04:00,213.5399932861328,213.85000610351562,212.5399932861328,212.91000366210938,1847431,0.0,0
2020-10-22 12:30:00-04:00,212.88999938964844,214.5,212.16000366210938,214.4600067138672,2200869,0.0,0
2020-10-22 13:30:00-04:00,214.4499969482422,215.36000061035156,214.17999267578125,214.78500366210938,1807715,0.0,0
2020-10-22 14:30:00-04:00,214.8000030517578,215.4499969482422,214.47999572753906,215.41000366210938,2785797,0.0,0
2020-10-22 15:30:00-04:00,215.4199981689453,215.69000244140625,214.30999755859375,214.83999633789062,2298695,0.0,0
2020-10-23 09:30:00-04:00,215.02999877929688,215.33999633789062,213.16000366210938,215.0500030517578,4190452,0.0,0
2020-10-23 10:30:00-04:00,215.02999877929688,215.72999572753906,214.16000366210938,214.49000549316406,2284902,0.0,0
2020-10-23 11:30:00-04:00,214.48500061035156,215.3300018310547,213.8000030517578,214.87010192871094,2221309,0.0,0
2020-10-23 12:30:00-04:00,214.86000061035156,215.5399932861328,214.61000061035156,215.39999389648438,1647311,0.0,0
2020-10-23 13:30:00-04:00,215.39999389648438,215.60000610351562,214.8800048828125,215.56979370117188,1410670,0.0,0
2020-10-23 14:30:00-04:00,215.55459594726562,215.92999267578125,215.2100067138672,215.87899780273438,2047857,0.0,0
2020-10-23 15:30:00-04:00,215.8719940185547,216.27999877929688,215.63999938964844,216.25999450683594,2093538,0.0,0
2020-10-26 09:30:00-04:00,213.85000610351562,216.33990478515625,213.64999389648438,214.8300018310547,4978699,0.0,0
2020-10-26 10:30:00-04:00,214.82000732421875,214.8300018310547,210.63999938964844,210.7100067138672,5825276,0.0,0
2020-10-26 11:30:00-04:00,210.7100067138672,211.3000030517578,209.77000427246094,211.1300048828125,5242650,0.0,0
2020-10-26 12:30:00-04:00,211.1199951171875,211.1300048828125,208.52999877929688,208.6999969482422,4263217,0.0,0
2020-10-26 13:30:00-04:00,208.69000244140625,210.15969848632812,208.10000610351562,210.07000732421875,3697303,0.0,0
2020-10-26 14:30:00-04:00,210.07000732421875,210.35000610351562,209.13999938964844,209.63999938964844,3662334,0.0,0
2020-10-26 15:30:00-04:00,209.64230346679688,210.30999755859375,208.83999633789062,210.14999389648438,4518621,0.0,0
2020-10-27 09:30:00-04:00,211.58999633789062,212.41000366210938,210.32899475097656,210.7100067138672,5595448,0.0,0
2020-10-27 10:30:00-04:00,210.72999572753906,212.5399932861328,210.5800018310547,212.0220947265625,3353013,0.0,0
2020-10-27 11:30:00-04:00,212.02999877929688,213.39999389648438,211.89999389648438,212.71499633789062,3226394,0.0,0
2020-10-27 12:30:00-04:00,212.72000122070312,213.60000610351562,212.4199981689453,213.27999877929688,2498778,0.0,0
2020-10-27 13:30:00-04:00,213.27999877929688,214.47000122070312,213.1699981689453,213.86000061035156,3424820,0.0,0
2020-10-27 14:30:00-04:00,213.86000061035156,214.52000427246094,213.08999633789062,214.38999938964844,4031514,0.0,0
2020-10-27 15:30:00-04:00,214.3800048828125,214.6699981689453,213.05999755859375,213.13999938964844,5082457,0.0,0
2020-10-28 09:30:00-04:00,208.58999633789062,208.69000244140625,204.39999389648438,204.88999938964844,13629314,0.0,0
2020-10-28 10:30:00-04:00,204.8415069580078,206.63999938964844,204.4199981689453,204.94000244140625,7612145,0.0,0
2020-10-28 11:30:00-04:00,204.9199981689453,205.8800048828125,204.5800018310547,205.00999450683594,4438048,0.0,0
2020-10-28 12:30:00-04:00,205.00999450683594,205.27999877929688,204.00999450683594,204.58169555664062,3836605,0.0,0
2020-10-28 13:30:00-04:00,204.57000732421875,205.36000061035156,204.1999969482422,204.8800048828125,3511428,0.0,0
2020-10-28 14:30:00-04:00,204.8800048828125,205.3699951171875,204.10000610351562,205.05999755859375,4507234,0.0,0
2020-10-28 15:30:00-04:00,205.05999755859375,205.9199981689453,202.10000610351562,202.47000122070312,6913825,0.0,0
2020-10-29 09:30:00-04:00,204.07000732421875,205.47000122070312,203.3699951171875,205.25,7711607,0.0,0
2020-10-29 10:30:00-04:00,205.22000122070312,205.41000366210938,204.1199951171875,205.03990173339844,3169243,0.0,0
2020-10-29 11:30:00-04:00,205.02000427246094,205.25,203.9499969482422,204.52999877929688,2728168,0.0,0
2020-10-29 12:30:00-04:00,204.5500030517578,205.82000732421875,204.25,205.75999450683594,2567825,0.0,0
2020-10-29 13:30:00-04:00,205.75999450683594,207.3300018310547,205.44000244140625,207.24000549316406,3097677,0.0,0
2020-10-29 14:30:00-04:00,207.25999450683594,207.36000061035156,205.72999572753906,206.44000244140625,3631145,0.0,0
2020-10-29 15:30:00-04:00,206.44000244140625,206.6699981689453,204.1999969482422,204.38999938964844,3766356,0.0,0
2020-10-30 09:30:00-04:00,203.5,204.2899932861328,200.75,200.92999267578125,6438933,0.0,0
